TimeSec,RestHR,HRV_RMSSD,SpO2,SkinTemp,RespRate,Steps,MaxHR,IrregularBeat
75,74.06,43.77,98.05,36.7,15.59,0,139.36,0
76,80.41,39.91,97.07,36.45,13.86,1,138.63,0
77,76.69,37.73,96.53,36.49,16.28,0,141.74,0
78,73.96,47.91,96.5,36.38,15.93,0,143.38,1
79,78.97,42.34,96.8,36.43,13.73,0,135.98,0
80,73.13,46.23,96.46,36.35,15.01,1,138.84,0
81,72.01,38.26,97.92,36.46,12.93,1,144.24,0
82,74.78,37.89,96.46,36.48,16.2,0,140.25,0
83,76.12,38.2,96.67,36.5,15.85,1,135.7,0
84,75.83,35.59,97.39,36.19,15.51,0,143.49,0
85,78.67,44.55,96.72,36.58,14.88,0,141.4,0
86,70.46,31.29,97.92,36.69,13.93,0,137.6,0
87,76.54,36.26,97.49,36.49,16.56,0,139.7,1
88,76.62,30.93,97.21,36.62,14.64,0,139.89,0
89,77.99,44.97,97.11,36.59,15.4,0,140.26,0
90,79.42,35.92,97.29,36.55,15.8,0,136.81,0
91,73.75,52.04,96.95,36.38,12.8,0,140.06,0
92,74.56,30.11,97.45,36.57,16.75,0,138.89,0
93,70.53,40.93,97.69,36.45,15.28,0,141.3,0
94,73.36,50.95,96.44,36.45,14.52,0,138.75,0
95,76.85,43.33,97.24,36.57,14.67,1,142.63,0
96,73.56,35.18,96.08,36.41,14.95,0,138.59,0
97,73.09,44.16,96.84,36.49,14.86,1,143.04,0
98,73.39,39.65,96.78,36.45,14.46,1,138.39,0
99,73.36,41.5,96.91,36.4,15.38,0,143.7,0
100,71.64,40.84,96.85,36.57,14.41,1,142.38,0
101,72.59,38.6,95.72,36.55,15.6,0,140.62,0
102,70.35,37.58,97.37,36.69,17.51,1,140.99,0
103,72.41,40.07,97.01,36.57,15.09,1,137.93,0
104,74.88,37.77,96.72,36.41,15.61,0,136.64,0
105,74.68,45.69,97.08,36.49,16.03,0,136.87,0
106,70.43,44.02,96.9,36.41,14.81,1,140.08,0
107,76.89,34.57,96.32,36.53,14.75,0,141.71,0
108,75.74,43.62,97.4,36.45,13.54,1,138.6,0
109,72.75,34.76,96.66,36.57,14.24,0,143.83,0
110,74.53,42.21,97.66,36.57,15.34,0,139.47,1
111,74.39,39.25,96.9,36.52,14.84,0,142.84,0
112,77.32,31.84,97.72,36.5,14.58,0,139.95,0
113,73.41,33.96,98.0,36.52,15.12,1,138.95,0
114,76.15,40.31,96.74,36.43,14.36,0,140.88,0
115,76.49,35.22,97.55,36.43,15.15,0,139.06,0
116,74.17,36.38,96.97,36.41,15.5,0,138.58,0
117,75.15,41.89,96.62,36.45,14.52,0,140.67,0
118,74.6,39.43,96.99,36.41,15.84,1,138.92,0
119,75.5,31.4,96.98,36.52,14.81,0,137.65,0
120,74.11,36.89,97.89,36.58,14.55,0,138.81,0
121,72.49,39.2,96.16,36.58,15.06,0,139.93,0
122,73.02,37.67,97.02,36.57,15.89,0,140.98,0
123,75.35,37.83,97.16,36.5,14.43,0,140.98,0
124,75.7,30.15,97.23,36.43,17.16,0,137.73,0
125,74.78,41.76,96.4,36.4,15.05,0,139.97,0
126,78.57,34.89,97.62,36.36,14.52,1,142.22,0
127,75.81,39.36,96.33,36.59,15.58,0,139.12,0
128,75.99,39.55,97.87,36.6,16.19,1,141.3,0
129,75.61,37.83,96.75,36.49,14.07,1,142.9,0
130,68.32,36.74,97.76,36.57,14.67,0,139.39,0
131,80.31,45.3,96.9,36.42,14.21,0,139.56,0
132,72.62,44.91,96.74,36.56,15.11,1,138.17,0
133,70.96,43.54,96.74,36.56,16.99,1,140.01,0
134,76.34,35.74,96.91,36.57,15.18,0,141.69,0
135,74.3,46.5,96.78,36.59,15.85,1,138.06,0
136,78.3,38.35,96.99,36.61,14.01,1,143.27,0
137,76.07,33.79,96.72,36.62,15.71,1,138.92,0
138,79.84,34.05,97.71,36.44,15.4,0,139.79,0
139,74.48,39.51,97.2,36.58,14.21,0,140.04,0
140,74.98,33.85,97.13,36.43,14.93,1,139.64,0
141,75.17,36.65,97.17,36.6,12.93,0,137.06,0
142,73.48,39.8,97.47,36.64,14.85,1,142.93,0
143,71.82,44.37,97.02,36.35,14.7,0,137.53,0
144,73.37,40.49,97.57,36.59,15.55,0,140.77,0
145,77.99,41.56,96.24,36.6,14.73,0,140.98,0
146,77.04,34.43,97.12,36.34,15.84,0,136.08,0
147,75.2,36.68,97.15,36.46,15.17,1,138.6,0
148,73.58,39.74,96.84,36.28,14.39,0,139.45,0
149,77.12,42.24,97.63,36.42,13.53,0,137.24,0
150,73.18,43.67,97.53,36.54,16.98,0,139.18,0
151,74.65,41.57,97.07,36.51,13.47,0,137.51,0
152,77.57,31.69,96.85,36.52,16.68,0,139.3,0
153,72.9,42.61,98.13,36.47,14.37,0,136.62,0
154,77.02,31.59,97.51,36.54,15.4,0,142.53,0
155,74.29,38.79,96.82,36.53,15.32,0,139.54,0
156,73.54,47.14,96.42,36.5,14.43,0,140.4,1
157,72.67,36.58,97.02,36.37,16.32,0,143.27,0
158,67.95,34.15,96.72,36.43,14.04,1,138.95,0
159,74.5,42.63,95.82,36.42,15.35,1,141.61,1
160,71.77,49.7,96.71,36.52,16.65,0,141.86,0
161,78.81,41.42,97.92,36.52,16.6,0,138.5,0
162,74.63,39.32,97.49,36.47,14.79,0,137.31,0
163,79.98,50.76,97.55,36.4,13.51,0,137.97,0
164,74.89,42.75,96.82,36.32,13.56,0,139.01,0
165,75.82,36.69,97.01,36.42,15.21,0,140.11,0
166,76.79,32.23,97.41,36.41,15.64,0,138.71,0
167,71.2,23.97,97.18,36.53,13.4,0,142.16,0
168,72.57,42.49,96.27,36.65,14.71,0,143.63,0
169,75.46,40.24,96.62,36.37,15.75,1,141.24,0
170,78.57,33.55,96.96,36.56,15.25,0,136.97,0
171,71.14,42.97,97.27,36.53,15.68,0,140.93,0
172,74.65,34.19,97.89,36.51,14.36,1,138.22,0
173,74.59,40.46,96.42,36.47,16.86,0,140.23,0
174,74.09,40.96,97.05,36.63,15.23,0,145.38,0
175,75.39,40.84,96.55,36.57,14.79,0,137.96,0
176,77.18,39.63,96.84,36.56,15.62,0,142.31,0
177,71.3,47.41,96.48,36.67,15.46,0,140.11,0
178,79.72,51.39,96.63,36.41,15.39,0,139.39,0
179,73.04,30.77,97.43,36.5,13.71,1,139.48,0
180,70.02,43.98,97.57,36.48,15.48,1,138.15,0
181,76.54,39.08,97.45,36.59,16.13,0,141.05,0
182,74.39,30.27,97.9,36.51,14.41,0,138.92,0
183,72.68,33.56,97.58,36.43,14.92,1,138.3,0
184,75.63,33.67,97.2,36.56,15.41,1,140.52,0
185,75.69,45.72,96.96,36.66,16.13,1,139.99,0
186,73.41,45.73,97.4,36.41,14.35,0,141.02,1
187,74.98,37.04,97.7,36.51,15.78,1,139.04,0
188,74.05,45.22,97.55,36.39,15.93,1,141.49,0
189,74.32,39.24,96.8,36.61,15.33,1,142.85,0
190,73.4,37.23,96.77,36.44,14.8,0,139.87,0
191,79.5,43.37,97.06,36.43,15.77,0,135.83,0
192,70.72,37.02,96.85,36.67,15.89,0,140.67,0
193,70.81,38.4,97.14,36.5,13.38,0,140.51,1
194,72.45,39.42,96.77,36.53,16.34,0,142.65,0
195,74.5,45.53,98.01,36.56,15.66,1,141.99,0
196,78.32,25.92,96.03,36.53,16.13,0,139.99,0
197,77.21,44.24,97.14,36.63,13.02,0,140.84,0
198,74.24,45.0,97.12,36.68,16.37,0,143.62,0
199,74.97,41.33,96.73,36.62,16.91,1,138.67,0
200,72.95,35.89,96.5,36.57,15.43,0,138.02,0
201,74.75,39.75,97.1,36.54,13.85,1,137.6,0
202,75.86,38.88,96.62,36.56,14.1,1,140.68,0
203,78.04,39.92,96.96,36.44,15.96,1,140.67,0
204,78.59,39.06,96.84,36.4,15.77,0,138.63,0
205,76.92,50.1,96.48,36.56,15.37,1,140.86,0
206,72.15,42.97,98.22,36.54,13.98,1,138.36,0
207,73.74,35.35,96.36,36.51,13.96,0,138.33,0
208,70.48,36.3,96.26,36.36,16.63,0,141.28,0
209,70.53,42.98,96.96,36.33,16.89,1,138.01,0
210,76.75,42.77,97.09,36.34,13.66,1,137.72,0
211,71.13,40.59,98.05,36.44,16.25,0,142.45,0
212,72.63,40.26,96.81,36.64,14.07,0,140.5,0
213,78.51,46.55,98.6,36.46,14.87,0,138.13,0
214,73.26,39.37,96.27,36.52,17.29,0,142.63,0
215,78.35,35.81,96.35,36.4,15.98,0,138.13,0
216,76.27,48.91,96.88,36.49,16.24,0,137.36,0
217,75.52,33.18,97.7,36.43,14.46,0,140.9,0
218,74.86,39.28,96.86,36.59,14.19,1,137.27,0
219,73.22,32.37,97.47,36.4,14.04,0,141.4,0
220,77.18,48.93,97.68,36.52,15.14,1,138.07,0
221,79.51,41.34,97.01,36.36,13.9,1,141.57,0
222,79.96,44.27,97.9,36.44,13.63,1,138.27,0
223,74.67,43.54,96.52,36.6,14.57,0,140.01,0
224,79.03,44.19,97.1,36.58,15.79,0,142.07,0
225,75.9,43.36,96.35,36.46,15.83,0,138.83,0
226,76.8,39.08,97.56,36.48,14.0,0,134.62,0
227,70.58,37.3,97.51,36.67,15.24,0,141.1,0
228,74.87,29.91,96.68,36.42,15.95,0,138.66,0
229,73.79,39.5,97.99,36.59,14.61,0,144.75,1
230,78.12,47.04,96.56,36.56,14.65,1,140.7,0
231,76.14,37.41,96.74,36.58,15.3,0,141.58,0
232,77.95,34.18,95.68,36.5,15.1,0,138.98,0
233,74.6,35.66,97.63,36.61,15.02,0,141.14,0
234,77.26,44.07,97.81,36.33,15.55,1,139.37,0
235,75.75,33.33,97.32,36.7,16.71,1,140.61,0
236,77.8,38.47,97.16,36.39,16.73,0,138.89,0
237,69.87,41.45,96.56,36.4,16.05,1,140.52,0
238,73.76,51.08,97.48,36.58,14.65,0,140.75,1
239,70.86,37.98,96.66,36.39,15.28,0,141.13,0
240,80.33,45.49,97.11,36.37,14.97,0,139.24,0
241,77.97,44.3,96.67,36.55,15.13,0,139.93,0
242,71.44,43.67,95.31,36.45,14.8,1,137.32,0
243,78.51,35.56,97.19,36.5,16.26,0,138.88,0
244,70.67,48.7,97.25,36.47,15.12,1,139.66,0
245,75.09,48.49,96.7,36.52,14.91,0,133.11,0
246,76.92,37.26,97.28,36.62,14.51,1,140.55,0
247,81.18,34.96,96.66,36.38,14.4,1,140.17,0
248,77.65,35.3,97.49,36.25,13.68,0,139.42,0
249,69.59,35.92,96.78,36.69,16.2,1,138.69,0
250,74.56,46.6,96.62,36.59,14.2,1,138.97,0
251,72.73,45.8,97.44,36.47,14.78,0,139.52,0
252,72.86,39.83,97.0,36.53,15.3,0,138.07,0
253,70.45,42.45,97.04,36.39,14.65,1,139.99,0
254,76.27,40.17,97.18,36.33,15.68,0,139.82,0
255,69.35,38.94,96.39,36.5,16.2,0,137.27,0
256,77.33,36.44,97.3,36.5,13.33,1,137.71,0
257,76.65,55.18,96.25,36.55,16.28,0,135.97,0
258,74.86,44.91,96.66,36.56,13.53,0,137.85,0
259,77.59,35.94,97.28,36.43,14.78,0,138.86,0
260,75.96,40.81,96.65,36.43,14.17,0,141.06,0
261,77.56,37.37,97.02,36.45,15.13,1,139.86,0
262,72.27,39.22,96.32,36.44,13.49,0,139.3,0
263,83.31,43.43,96.53,36.33,13.37,0,141.96,0
264,74.56,41.71,97.24,36.45,15.62,1,141.58,0
265,75.28,31.07,96.78,36.53,15.73,1,142.91,0
266,78.77,43.33,97.12,36.42,16.34,0,140.98,0
267,77.28,36.35,96.6,36.51,16.25,0,139.54,0
268,79.48,46.89,97.27,36.32,14.47,0,140.22,0
269,74.08,38.94,96.41,36.44,14.49,0,134.92,0
270,70.37,48.22,97.42,36.54,14.22,1,143.54,0
271,76.06,47.03,96.74,36.53,16.04,0,139.28,0
272,74.44,45.24,97.61,36.38,16.67,0,138.36,0
273,76.11,36.15,97.45,36.67,15.69,0,139.81,0
274,74.79,43.45,97.16,36.38,14.82,1,137.55,0
275,69.69,44.4,96.53,36.52,14.01,1,140.82,0
276,79.01,41.59,97.87,36.44,15.86,0,135.33,0
277,78.08,41.69,96.99,36.64,14.6,0,134.14,0
278,65.94,37.08,97.6,36.65,15.95,1,143.2,0
279,73.02,44.81,96.49,36.4,15.51,0,145.08,0
280,77.82,42.65,96.83,36.39,15.99,1,140.37,0
281,78.32,42.77,96.73,36.43,15.89,0,143.26,0
282,72.03,38.17,97.88,36.55,14.35,0,141.75,0
283,71.54,53.14,97.5,36.49,15.45,0,139.7,0
284,73.5,38.32,97.77,36.25,14.98,0,141.38,0
285,76.85,35.04,96.76,36.62,14.19,0,139.45,0
286,75.46,40.38,96.34,36.55,14.02,0,139.67,0
287,71.5,37.34,97.02,36.38,14.1,0,142.68,0
288,75.54,37.59,96.85,36.37,16.28,1,141.19,0
289,70.39,39.0,97.48,36.58,15.21,0,140.63,0
290,77.95,36.55,96.73,36.48,14.82,1,139.23,0
291,75.29,33.44,96.03,36.37,14.3,0,135.11,0
292,78.06,33.46,96.46,36.44,14.69,0,142.44,0
293,68.82,36.6,96.96,36.62,13.67,0,139.54,0
294,74.7,25.56,97.42,36.41,15.54,1,140.8,0
295,73.43,39.21,97.17,36.37,14.3,1,138.77,0
296,77.84,40.73,97.41,36.4,15.41,0,141.1,0
297,72.63,55.65,96.58,36.45,16.05,0,139.94,0
298,72.4,39.82,96.23,36.52,16.02,1,139.49,0
299,77.09,32.82,96.78,36.56,15.75,1,140.53,0
