TimeSec,RestHR,HRV_RMSSD,SpO2,SkinTemp,RespRate,Steps,MaxHR,IrregularBeat
51,68.9,44.55,97.6,36.46,15.8,0,136.4,0
52,76.9,24.78,96.8,36.44,14.1,0,142.3,0
53,75.9,44.65,96.5,36.58,14.6,0,141.5,0
54,75.3,30.84,96.7,36.42,14.8,0,138.1,0
55,76.5,37.33,97.1,36.54,13.9,0,138.4,0
56,83.0,38.4,97.6,36.46,13.6,0,141.0,0
57,75.8,46.07,96.7,36.53,15.3,1,141.0,0
58,78.0,37.09,96.7,36.48,15.3,0,142.9,0
59,73.5,39.27,97.3,36.26,14.3,0,139.3,1
60,76.2,45.44,96.0,36.65,15.5,1,141.0,0
61,79.3,33.22,97.1,36.61,14.8,0,138.9,0
62,75.6,38.34,96.7,36.47,12.9,0,140.9,0
63,76.1,47.78,97.2,36.4,14.9,0,143.1,0
64,74.3,40.82,96.9,36.4,16.0,0,142.2,0
65,75.0,47.41,96.5,36.71,15.4,0,139.4,0
66,73.2,39.0,97.0,36.46,15.5,0,136.8,0
67,76.8,39.63,97.1,36.72,14.2,0,140.4,0
68,76.3,31.34,96.7,36.57,15.5,0,143.3,0
69,75.2,37.04,96.6,36.48,14.6,2,139.6,0
70,70.3,49.77,97.4,36.45,14.5,0,142.6,0
71,74.0,41.21,97.2,36.39,15.5,0,137.8,1
72,75.6,34.93,97.6,36.38,15.5,0,139.8,0
73,74.6,31.26,98.0,36.52,15.7,0,140.8,0
74,77.7,41.77,97.3,36.54,16.0,0,141.6,0
75,73.9,38.47,98.2,36.51,16.0,0,143.5,0
76,72.9,47.94,97.0,36.57,16.3,1,142.0,0
77,77.2,33.73,97.2,36.52,16.9,0,138.2,0
78,75.4,39.05,96.3,36.58,17.0,0,137.9,0
79,76.1,42.53,97.3,36.42,14.8,0,142.6,0
80,75.7,45.5,96.8,36.47,14.4,0,139.0,0
81,72.4,42.19,96.3,36.54,15.2,0,138.9,0
82,72.7,38.65,96.3,36.47,15.6,0,143.2,0
83,72.8,35.92,98.0,36.61,15.3,0,141.1,0
84,73.5,38.96,96.3,36.46,15.0,0,140.3,0
85,68.2,38.96,97.0,36.5,13.4,0,139.6,0
86,72.2,39.16,97.4,36.65,16.2,1,141.1,0
87,73.6,36.34,96.7,36.51,14.3,0,137.1,0
88,74.4,40.25,97.2,36.29,15.3,0,139.5,0
89,77.2,40.69,97.3,36.44,14.6,0,137.6,0
90,81.9,40.55,97.7,36.61,15.1,0,141.5,0
91,72.1,37.85,97.3,36.5,15.0,0,136.8,0
92,76.8,31.31,97.2,36.44,16.2,0,138.8,0
93,77.0,37.44,97.1,36.56,14.2,0,139.6,0
94,77.8,40.86,97.2,36.4,14.5,0,136.4,0
95,72.6,31.57,96.3,36.41,15.4,1,139.6,0
96,71.9,37.2,97.2,36.49,15.4,1,142.4,0
97,70.7,39.55,96.9,36.67,14.9,0,139.6,0
98,71.3,36.74,96.4,36.57,16.1,0,136.7,0
99,77.2,42.1,97.0,36.52,13.6,0,138.8,0
100,73.2,47.8,95.6,36.6,16.2,0,140.7,0
101,73.1,35.74,96.8,36.28,16.4,0,133.5,0
102,77.3,37.55,97.6,36.51,14.9,0,140.5,0
103,74.8,34.34,97.3,36.6,15.7,0,140.4,0
104,76.0,37.15,97.1,36.6,15.0,0,143.2,0
105,77.1,31.8,97.3,36.53,17.3,0,142.6,0
106,73.6,53.56,98.0,36.43,16.0,0,141.1,0
107,74.8,42.75,96.3,36.42,13.7,0,140.0,0
108,77.3,38.28,96.8,36.48,14.5,0,139.7,0
109,70.1,37.08,96.8,36.6,14.4,0,136.3,0
110,73.4,48.34,97.3,36.43,13.2,0,137.6,0
111,72.8,34.67,96.8,36.67,14.4,1,141.3,0
112,77.2,39.48,96.2,36.48,12.8,1,141.8,0
113,75.4,45.52,97.2,36.44,15.3,2,139.8,0
114,74.5,38.76,96.5,36.56,15.0,1,141.0,0
115,76.0,45.1,97.1,36.82,15.2,0,140.9,0
116,72.3,45.62,97.6,36.48,14.3,0,138.3,0
117,71.7,31.75,96.2,36.4,15.4,0,138.5,0
118,74.5,45.09,96.2,36.77,12.8,0,137.9,0
119,83.3,43.0,96.0,36.72,12.9,0,138.1,0
120,74.7,39.15,96.9,36.51,16.7,0,140.9,0
121,73.0,40.68,98.2,36.48,14.5,0,145.1,0
122,79.1,39.2,97.8,36.6,16.0,0,141.8,0
123,76.4,36.36,96.8,36.47,14.1,0,139.7,0
124,75.1,39.24,97.7,36.49,16.0,0,144.8,0
125,78.9,45.98,96.9,36.46,15.0,0,138.7,0
126,74.1,36.95,96.6,36.45,15.0,0,138.7,0
127,76.3,33.36,97.1,36.52,14.8,0,137.6,0
128,76.4,47.31,97.1,36.52,16.6,0,140.7,0
129,78.0,30.27,96.7,36.36,14.9,0,139.2,0
130,68.9,38.73,96.6,36.55,15.5,1,139.7,0
131,80.5,26.74,96.5,36.59,14.9,0,136.6,0
132,76.4,40.45,96.7,36.48,15.3,0,137.4,0
133,76.4,33.07,97.1,36.73,16.0,0,139.6,0
134,71.6,39.43,97.6,36.37,16.8,1,140.6,0
135,78.4,40.31,96.5,36.42,16.2,0,140.2,0
136,79.4,46.87,97.2,36.69,14.9,0,141.8,0
137,76.8,37.42,97.5,36.62,14.3,0,142.8,0
138,78.4,45.65,97.7,36.42,13.3,0,140.6,0
139,79.7,38.58,97.5,36.28,15.4,1,138.5,0
140,75.5,38.67,96.7,36.55,14.3,0,137.4,0
141,69.7,38.5,97.3,36.52,14.9,0,140.8,0
142,78.8,40.58,97.7,36.44,14.2,0,142.3,0
143,75.5,37.8,96.2,36.36,15.1,0,138.5,0
144,71.9,41.21,97.0,36.38,14.0,0,138.3,0
145,73.1,45.94,96.6,36.51,15.8,0,146.0,0
146,72.0,37.61,97.7,36.41,16.4,0,139.0,0
147,72.0,34.07,98.2,36.64,17.0,0,139.0,0
148,77.4,39.2,96.7,36.49,14.5,1,139.6,0
149,71.6,38.11,96.1,36.59,15.1,0,144.0,0
150,72.2,39.38,96.8,36.42,15.4,1,142.4,0
151,72.5,37.04,96.7,36.48,14.5,1,138.9,0
152,80.7,39.17,97.2,36.56,14.2,0,138.3,0
153,73.6,38.19,97.6,36.5,14.9,0,136.8,0
154,72.6,39.91,96.8,36.5,14.7,0,137.7,0
155,71.4,49.47,97.8,36.4,13.2,0,140.1,0
156,74.7,46.32,97.8,36.51,14.2,0,140.4,0
157,73.3,34.4,96.1,36.5,14.6,0,142.3,0
158,77.5,40.98,95.9,36.51,16.7,0,140.1,1
159,75.1,38.14,97.1,36.55,14.6,0,141.2,0
160,73.4,41.13,96.6,36.5,16.7,0,142.0,0
161,66.8,43.65,97.5,36.59,13.2,0,140.2,0
162,80.8,39.08,96.3,36.24,15.3,1,140.4,0
163,76.9,47.53,97.3,36.51,16.1,0,141.4,0
164,71.1,37.61,97.0,36.48,16.6,0,139.9,0
165,79.3,46.02,97.3,36.57,15.6,0,141.7,0
166,76.4,52.85,98.2,36.43,15.7,0,137.1,0
167,72.2,42.76,97.3,36.4,14.2,0,141.8,0
168,80.0,40.05,97.8,36.67,16.0,0,139.1,0
169,78.2,30.48,98.3,36.44,15.3,0,142.8,1
170,77.3,42.03,96.7,36.41,16.3,0,137.9,0
171,78.5,38.36,97.5,36.45,16.0,0,145.2,0
172,73.2,37.22,98.2,36.51,15.0,0,143.1,0
173,75.6,38.92,97.1,36.56,15.1,0,144.2,1
174,79.0,29.4,97.3,36.45,14.0,0,142.9,0
175,77.6,39.65,96.5,36.52,14.5,0,137.5,0
176,74.4,47.23,97.2,36.65,14.9,0,135.0,0
177,77.5,38.04,97.4,36.52,15.8,1,136.5,0
178,74.5,44.4,96.7,36.63,16.1,0,139.3,0
179,79.6,31.2,97.4,36.43,13.0,0,141.0,1
180,75.9,47.52,97.7,36.3,16.1,1,140.2,0
181,83.9,44.86,95.9,36.39,15.1,0,137.7,0
182,74.6,47.55,97.9,36.46,16.4,0,138.0,0
183,78.3,35.91,96.9,36.5,15.1,0,140.2,0
184,72.2,41.39,96.7,36.34,17.4,0,142.0,0
185,77.2,44.26,96.2,36.43,15.5,0,138.3,0
186,80.0,42.75,97.1,36.55,14.5,0,140.5,0
187,76.1,41.17,96.7,36.46,16.5,0,138.5,0
188,79.5,45.44,97.4,36.55,14.4,0,138.0,1
189,71.8,40.44,97.1,36.65,14.1,0,142.8,0
190,73.8,41.67,97.0,36.45,15.8,1,134.9,0
191,76.1,38.37,96.8,36.44,14.4,0,138.7,0
192,70.4,46.6,96.8,36.44,15.1,0,140.5,0
193,72.6,46.33,97.0,36.5,14.1,0,139.9,0
194,74.7,47.67,97.3,36.42,15.7,0,140.4,0
195,75.6,41.63,97.3,36.61,14.9,0,135.9,0
196,71.4,36.92,97.4,36.57,14.6,0,138.1,0
197,70.1,36.65,96.8,36.51,15.1,0,139.5,0
198,77.4,43.61,96.8,36.51,16.3,1,140.1,0
199,77.9,31.38,96.2,36.39,15.0,0,141.0,0
200,79.8,42.39,96.3,36.45,17.3,0,138.6,0
201,72.5,38.8,97.1,36.55,15.5,0,139.3,0
202,74.1,46.51,97.2,36.37,14.8,1,140.3,0
203,74.5,38.21,97.4,36.54,15.4,0,139.0,0
204,79.2,38.67,96.7,36.49,14.9,0,140.1,0
205,73.3,35.44,96.9,36.45,14.4,0,140.6,0
206,73.7,41.31,96.6,36.46,16.3,0,140.0,0
207,70.0,31.49,97.8,36.41,13.7,1,140.0,0
208,76.1,33.95,97.8,36.65,13.7,0,138.3,0
209,77.9,42.18,97.3,36.4,16.3,0,142.9,0
210,76.2,30.18,96.9,36.35,15.6,0,140.1,0
211,77.0,40.68,97.1,36.4,15.9,0,140.5,0
212,72.6,35.08,97.2,36.55,13.4,0,138.9,0
213,76.7,35.22,97.5,36.39,17.5,1,137.9,0
214,77.1,43.65,96.5,36.5,15.5,0,139.2,0
215,71.0,43.4,97.5,36.66,16.0,0,137.1,0
216,73.0,40.6,97.7,36.52,15.4,1,138.3,0
217,73.1,51.35,97.4,36.49,15.7,0,139.5,0
218,76.7,40.56,97.5,36.51,14.3,0,138.6,1
219,76.1,42.14,96.0,36.47,15.7,0,142.7,0
220,76.8,37.84,97.1,36.29,16.2,0,143.9,0
221,76.6,42.66,97.1,36.56,14.3,0,137.7,0
222,70.4,44.8,98.2,36.63,13.4,0,143.5,0
223,71.4,39.36,97.1,36.67,14.3,0,143.2,0
224,73.5,50.26,96.9,36.52,15.3,1,138.3,0
225,70.8,36.21,97.5,36.47,16.0,0,141.5,0
226,70.7,41.64,97.9,36.55,14.9,0,141.0,0
227,75.0,39.06,97.7,36.62,14.0,0,139.0,0
228,72.2,41.37,96.3,36.54,15.3,0,140.6,0
229,74.5,36.48,97.9,36.36,14.7,0,141.5,0
230,75.0,36.34,97.7,36.43,15.5,0,141.3,0
231,70.5,46.1,97.6,36.36,14.1,0,139.7,0
232,77.3,39.41,97.1,36.54,17.1,0,138.3,0
233,71.6,53.44,96.6,36.39,14.0,0,144.1,0
234,72.7,39.63,96.5,36.61,15.2,1,136.8,0
235,72.2,41.05,97.1,36.49,15.6,0,141.1,1
236,73.3,35.93,98.6,36.49,15.2,1,143.8,0
237,75.9,40.66,96.1,36.51,15.2,1,141.9,0
238,75.6,36.33,96.2,36.48,15.9,0,140.5,0
239,71.0,40.32,97.2,36.42,14.1,0,141.0,0
240,72.7,41.13,97.1,36.52,14.9,0,138.8,0
241,73.2,40.56,98.3,36.53,14.9,0,141.7,0
242,70.8,37.0,97.3,36.38,14.8,0,136.2,0
243,77.9,38.99,97.8,36.5,15.2,0,137.9,0
244,69.9,44.8,97.5,36.6,16.9,0,137.7,0
245,71.7,37.02,97.1,36.58,15.1,0,138.1,0
246,74.6,34.83,97.5,36.56,13.9,0,142.4,0
247,75.7,42.81,96.5,36.62,14.4,0,137.7,0
248,70.1,34.25,97.2,36.4,16.2,0,139.7,0
249,69.4,40.76,97.0,36.52,14.0,1,141.0,0
250,78.2,37.48,96.4,36.46,13.6,0,142.4,0
251,73.0,39.79,97.0,36.55,15.4,0,143.5,0
252,75.9,52.22,97.3,36.48,14.8,0,138.7,0
253,79.3,36.74,96.6,36.57,15.0,0,140.4,0
254,75.3,46.44,97.5,36.38,14.1,0,142.1,0
255,76.6,39.43,96.4,36.27,16.3,1,139.2,0
256,72.0,43.86,97.4,36.63,15.0,1,138.0,0
257,75.2,30.5,97.1,36.24,16.2,0,135.7,0
258,74.1,40.77,96.6,36.46,14.3,0,139.3,1
259,71.0,49.46,96.7,36.47,15.1,1,141.6,0
260,78.0,46.04,98.1,36.44,15.1,0,140.1,0
261,77.1,39.53,97.1,36.41,14.5,1,141.2,0
262,74.7,48.85,97.5,36.37,15.6,0,138.5,0
263,83.3,36.17,96.7,36.48,16.3,0,138.6,0
264,72.8,38.93,96.5,36.43,14.2,1,140.9,0
265,71.5,44.7,97.0,36.51,14.4,1,135.5,0
266,75.1,30.7,96.8,36.57,14.6,0,142.4,0
267,77.3,37.32,96.9,36.47,15.7,0,141.2,0
268,74.0,42.02,97.9,36.41,16.3,0,141.5,0
269,71.8,45.78,96.3,36.62,15.2,0,139.6,0
270,74.6,41.75,97.0,36.43,15.8,1,141.3,0
271,75.6,38.15,97.0,36.58,14.3,0,143.0,0
272,74.8,25.75,97.0,36.53,17.1,0,140.4,0
273,75.7,40.85,96.5,36.49,15.7,0,140.7,0
274,79.6,28.4,96.4,36.53,14.9,0,138.6,0
275,75.6,39.86,97.3,36.47,15.9,0,141.9,0
276,79.1,36.08,96.7,36.54,13.0,0,139.6,0
277,78.7,39.89,97.4,36.63,13.5,0,141.8,0
278,71.4,38.56,95.9,36.66,14.4,0,140.1,0
279,78.2,37.85,98.4,36.45,15.4,0,138.9,0
280,75.6,40.75,96.4,36.62,14.4,0,139.8,0
281,76.6,25.84,97.0,36.49,14.1,0,141.3,0
282,70.2,39.54,96.3,36.49,13.4,1,140.9,0
283,77.1,40.97,97.4,36.38,15.3,1,140.2,0
284,75.7,45.49,97.5,36.58,15.1,0,143.1,0
285,75.3,41.28,96.1,36.51,14.6,1,143.4,0
286,74.3,47.6,96.1,36.49,15.4,0,138.2,0
287,73.8,35.25,97.4,36.71,13.6,0,138.5,0
288,73.4,45.51,97.7,36.42,14.8,1,136.5,0
289,78.0,42.07,97.6,36.53,13.9,0,139.4,0
290,75.4,45.54,96.6,36.4,13.7,0,136.3,1
291,72.5,42.24,96.0,36.47,14.0,0,140.7,0
292,78.0,29.66,97.2,36.36,14.6,0,139.5,0
293,76.7,32.92,96.5,36.49,15.3,0,142.7,0
294,73.7,46.66,97.2,36.27,17.0,0,137.9,0
295,74.7,43.03,96.7,36.65,14.0,1,137.2,0
296,72.2,43.01,97.2,36.46,14.0,1,142.3,0
297,74.6,37.81,96.8,36.33,16.8,0,138.5,0
298,75.1,33.12,97.7,36.43,14.7,1,139.3,0
299,73.4,39.67,97.0,36.51,15.8,1,140.4,0
